,Campus,Term,Course Code,Course Title,Course Description,Activity Type,Section,Credits,Days,Time,Building,Room,Instructor,Credit,GenEd Requirements,Registration Code,enrollCount,enrollMaximum,myPlanLink,index,mean,median,sd,fourpointo_per,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Start,End,prefix,Matched_Name,Name,Rating,Difficulty,Link,Department,Instructor Name,amount_learned_median,grading_techniques_median,instructors_contribution_median,instructors_effectiveness_median,instuctors_interest_median,the_course_as_a_whole_median,the_course_content_median,Clean_Course_Code,UUID
26,Seattle,Spring 2025,SWA    203,Intermediate Swahili                                                                                                    ,"Builds proficiency in the language by speaking, reading, and writing. Includes children's stories, newspaper articles, poetry, and folklore. Third in a sequence of three.",lecture,A,5,MTWThF,9:30 AM - 10:20 AM,SAV,158,Jacqueline Waita,5,A&H,20262,0,20,https://course-app-api.planning.sis.uw.edu/api/courses/SWA%20203/details,SWA203,3.993333333333333,4.0,0.02494438257849296,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,09:30,10:20,SWA,Jacqueline Waita,Jacqueline Waita,5.0,2.3,https://www.ratemyprofessors.com/professor/2677159,Languages,Jacqueline Waita,4.4066666667,4.5733333333,4.5733333333,4.5733333333,4.6844444444,4.5177777778,4.4622222222,SWA203,SWA203ASpring2025
27,Seattle,Spring 2025,TAGLG  103,Basic Tagalog,"Introduces the Filipino language and culture. Students use the language through speaking, listening, reading, and writing at the novice level. Examines basic language structures, appropriate forms of address, and vocabulary for communication. Third in a sequence of three.",lecture,A,5,MTWThF,11:30 AM - 12:20 PM,BAG,331A,Kell Rigueros Juan,5,,20677,9,25,https://course-app-api.planning.sis.uw.edu/api/courses/TAGLG%20103/details,TAGLG103,3.9645962732919253,4.0,0.116047718760818,89.44099378881988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4.0,3.0,144.0,11:30,12:20,TAGLG,Kell Juan,Kell Juan,4.4,1.1,https://www.ratemyprofessors.com/professor/2444057,Languages,Kell Juan,4.7933333333,4.7933333333,4.8333333333,4.7933333333,4.8333333333,4.8333333333,4.8333333333,TAGLG103,TAGLG103ASpring2025
28,Seattle,Spring 2025,TAGLG  103,Basic Tagalog,"Introduces the Filipino language and culture. Students use the language through speaking, listening, reading, and writing at the novice level. Examines basic language structures, appropriate forms of address, and vocabulary for communication. Third in a sequence of three.",lecture,B,5,MTWThF,10:30 AM - 11:20 AM,LOW,113,Kell Rigueros Juan,5,,20678,15,20,https://course-app-api.planning.sis.uw.edu/api/courses/TAGLG%20103/details,TAGLG103,3.9645962732919253,4.0,0.116047718760818,89.44099378881988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4.0,3.0,144.0,10:30,11:20,TAGLG,Kell Juan,Kell Juan,4.4,1.1,https://www.ratemyprofessors.com/professor/2444057,Languages,Kell Juan,4.7933333333,4.7933333333,4.8333333333,4.7933333333,4.8333333333,4.8333333333,4.8333333333,TAGLG103,TAGLG103BSpring2025
29,Seattle,Summer 2025,TAGLG  134,Intensive Basic Tagalog,"Intensive introduction to the Filipino language and culture. Uses language through speaking, listening, reading, and writing at the novice level. Explores language structures, appropriate forms of address, and vocabulary for communication.",lecture,A,15,MTWThF,9:40 AM - 1:00 PM,ECE,026,Kell Rigueros Juan,15,,13745,0,25,https://course-app-api.planning.sis.uw.edu/api/courses/TAGLG%20134/details,TAGLG134,4.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,09:40,13:00,TAGLG,Kell Juan,Kell Juan,4.4,1.1,https://www.ratemyprofessors.com/professor/2444057,Languages,Kell Juan,4.7933333333,4.7933333333,4.8333333333,4.7933333333,4.8333333333,4.8333333333,4.8333333333,TAGLG134,TAGLG134ASummer2025
30,Seattle,Spring 2025,TAGLG  203,Intermediate Tagalog                                                                                                    ,Provides further reinforcement and practice of the lessons learned in basic Tagalog. Improves the communicative competence of the student by teaching the social rules along with the linguistic rules. Third in a sequence of three,lecture,A,5,MTWThF,12:30 PM - 1:20 PM,BAG,331A,Kell Rigueros Juan,5,A&H,20679,3,25,https://course-app-api.planning.sis.uw.edu/api/courses/TAGLG%20203/details,TAGLG203,3.974074074074074,4.0,0.1003423495121783,92.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,12:30,13:20,TAGLG,Kell Juan,Kell Juan,4.4,1.1,https://www.ratemyprofessors.com/professor/2444057,Languages,Kell Juan,4.7933333333,4.7933333333,4.8333333333,4.7933333333,4.8333333333,4.8333333333,4.8333333333,TAGLG203,TAGLG203ASpring2025
31,Seattle,Spring 2025,TAGLG  303,Advanced Tagalog                                                                                                        ,"Reading of contemporary Filipino (Tagalog) prose, poetry, and drama. Advanced conversation and composition. Third in a sequence of three.",lecture,A,5,TTh,9:30 AM - 10:20 AM,SAV,169,None,5,A&H,20680,1,10,https://course-app-api.planning.sis.uw.edu/api/courses/TAGLG%20303/details,TAGLG303,4.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,09:30,10:20,TAGLG,No Match,,,,,,,,,,,,,,TAGLG303,TAGLG303ASpring2025
32,Seattle,Summer 2025,AIS    102,Introduction to American Indian Studies,"Introduction to American Indian and Indigenous Studies, a field of research grounded in the study of American Indian and indigenous peoples with the goal of fostering individual and community wellness, political self-determination, cultural revitalization, and cross-cultural understanding. Presents foundational terms, concepts, and ideas for study in AIS major and minor.",lecture,A,5,,,,,Jessica Bissett Perea,5,"SSc, DIV",10043,0,50,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20102/details,AIS102,3.802646239554318,4.0,0.604238709475845,69.35933147632312,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,5.0,5.0,12.0,4.0,8.0,19.0,35.0,35.0,63.0,498.0,,,AIS,Jessica Perea,,,,,,Jessica Perea,4.5,4.91,4.91,4.845,4.88,4.805,4.71,AIS102,AIS102ASummer2025
33,Seattle,Summer 2025,AIS    103,The Indigenous Pacific Northwest,Introduction to the cultures and governing structures of indigenous peoples of American Indian and First Nations tribal communities in the North coastal British Columbia and Pacific Northwest region as self-determining political actors in a contemporary multicultural and global region.,lecture,A,5,,,,,Charlotte Cote,5,"SSc, DIV",10044,0,50,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20103/details,AIS103,3.689144050104384,4.0,0.763307205179679,62.839248434237994,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,7.0,3.0,9.0,4.0,3.0,6.0,7.0,9.0,13.0,20.0,26.0,39.0,301.0,,,AIS,Charlotte Cote,Charlotte Cote,4.5,2.1,https://www.ratemyprofessors.com/professor/1257763,American Indian Studies,Charlotte Cote,4.63,4.25,4.8,4.63,4.25,4.25,4.25,AIS103,AIS103ASummer2025
34,Seattle,Spring 2025,AIS    203,Introduction to American Indian and Indigenous Literature,"Introduction to Indigenous creative writing, including novels, short stories, poetry, autobiography, and plays. Explores the artistic, intellectual, political, and cultural contexts out of which the creative work of American Indian and Indigenous writers evolves and is interpreted.",lecture,A,5,MW,2:30 PM - 4:20 PM,SMI,313,Molly Porter,5,"A&H, DIV",10187,35,35,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20203/details,AIS203,3.741666666666667,4.0,0.6777563223450095,64.1025641025641,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,12.0,7.0,13.0,100.0,14:30,16:20,AIS,Molly Porter,,,,,,Molly Porter,4.17,4.17,4.6,4.25,4.5,4.13,4.0,AIS203,AIS203ASpring2025
35,Seattle,Spring 2025,AIS    270,Native Peoples of the Northwest Coast,"Examines indigenous societies on the Pacific Northwest's western slope, from southeast Alaska to California, including social structures and relations, subsistence strategies, belief systems, and changes over time, both before and after non-Natives' arrival.",lecture,A,5,MW,10:30 AM - 12:20 PM,SMI,309,Justin A McCarthy,5,"SSc, DIV",10188,30,30,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20270/details,AIS270,3.6286764705882355,3.9,0.6897258714022991,41.911764705882355,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,6.0,4.0,8.0,4.0,14.0,10.0,15.0,19.0,46.0,114.0,10:30,12:20,AIS,Justin McCarthy,Justin McCarthy,5.0,1.5,https://www.ratemyprofessors.com/professor/2870272,Anthropology,Justin McCarthy,3.835,4.0,4.355,4.04,4.125,4.165,4.23,AIS270,AIS270ASpring2025
36,Seattle,Summer 2025,AIS    275,Introductory Topics in American Indian and Indigenous Studies,Covers introductory topics on current research and readings in American Indian and indigenous studies.,lecture,A,3,,,,,None,1-5,SSc,10045,0,25,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20275/details,AIS275,3.374117647058823,3.8,0.9427310690287614,34.11764705882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,5.0,2.0,6.0,7.0,9.0,29.0,,,AIS,No Match,,,,,,,,,,,,,,AIS275,AIS275ASummer2025
37,Seattle,Spring 2025,AIS    275,Introductory Topics in American Indian and Indigenous Studies,Covers introductory topics on current research and readings in American Indian and indigenous studies.,lecture,A,2,Th,5:00 PM - 6:50 PM,THO,334,None,1-5,SSc,10189,0,20,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20275/details,AIS275,3.374117647058823,3.8,0.9427310690287614,34.11764705882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,5.0,2.0,6.0,7.0,9.0,29.0,17:00,18:50,AIS,No Match,,,,,,,,,,,,,,AIS275,AIS275ASpring2025
38,Seattle,Spring 2025,AIS    306,Contemporary Indigenous Environmental Issues,"Indigenous peoples possess a special relationship to their local environments and their homelands including the plants, animals, and other-than-human kin that can be found there, that are unique and specific to particular places and times. Examines relationships as relevant to Native nations today, particularly around issues of Indigenous knowledges, treaty rights, management and governance, direct action movements, and climate change.",lecture,A,5,WF,1:30 PM - 3:20 PM,CMU,326,Tory Max Johnston,5,"DIV, SSc",21269,8,45,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20306/details,AIS306,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,15:20,AIS,Tory Johnston,Tory Johnston,5.0,3.0,https://www.ratemyprofessors.com/professor/2961953,Ethnic Studies,Tory Johnston,4.6833333333,4.665,4.7033333333,4.75,4.91,4.7666666667,4.755,AIS306,AIS306ASpring2025
39,Seattle,Spring 2025,AIS    309,Methods in American Indian Linguistics,Survey of native North American languages; introduction to systems of transcription; focus on reading of texts and analysis of grammatical structure in two languages; introduction to the use of microcomputers in the description and analysis of Native American texts.,lecture,A,5,TTh,12:30 PM - 2:20 PM,DEN,159,Tami Hohn,5,"SSc, A&H",10190,4,12,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20309/details,AIS309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30,14:20,AIS,Tami Hohn,,,,,,Tami Hohn,4.7175,4.7725,4.8725,4.89,4.8725,4.835,4.8725,AIS309,AIS309ASpring2025
40,Seattle,Spring 2025,AIS    315,American Indian Language-Salish ,"Students study the structure and grammar of Southern Lushootseed and acquire the ability to read, speak, and write the language through phrases of communication and stories. Grammatical instruction focuses on roots, prefixes, and suffixes with discussions expanding the concepts of cultural thought and understanding.",lecture,A,5,TTh,2:30 PM - 4:20 PM,DEN,159,Tami Hohn,5,,10191,15,30,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20315/details,AIS315,3.3470588235294114,4.0,1.1074352884518446,60.78431372549019,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,31.0,14:30,16:20,AIS,Tami Hohn,,,,,,Tami Hohn,4.7175,4.7725,4.8725,4.89,4.8725,4.835,4.8725,AIS315,AIS315ASpring2025
41,Seattle,Spring 2025,AIS    321,Powwow Cultures in Native North America,"Introduction to powwow cultures in Native North America. Covers historic and contemporary powwow practices by engaging in a variety of participatory and hands-on activities, ranging from interactions with powwow musicians, dancers, organizers, and community members, via guest lectures and participation in the annual UW First Nations Powwow, to analyses of print and audiovisual media, including social media.",lecture,A,5,MW,10:30 AM - 12:20 PM,MUS,126,Jessica Bissett Perea,5,"SSc, DIV, A&H",21279,28,40,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20321/details,AIS321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30,12:20,AIS,Jessica Perea,,,,,,Jessica Perea,4.5,4.91,4.91,4.845,4.88,4.805,4.71,AIS321,AIS321ASpring2025
42,Seattle,Spring 2025,AIS    340,Indian Children and Families,"Cross-cultural survey of Indian child rearing, family structure, and related social issues. Includes historical changes in family structure, value orientation and adaptation to a bicultural environment, education, child welfare, health problems, and aging.",lecture,A,5,TTh,10:30 AM - 12:20 PM,ECE,045,Dian Million,5,"SSc, DIV",10192,25,40,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20340/details,AIS340,3.7381818181818187,4.0,0.4283120820960127,52.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0,3.0,2.0,1.0,7.0,29.0,10:30,12:20,AIS,Dian Million,Dian Million,4.3,2.0,https://www.ratemyprofessors.com/professor/1516438,Ethnic Studies,Dian Million,4.73,4.78,4.82,4.73,4.88,4.73,4.82,AIS340,AIS340ASpring2025
43,Seattle,Spring 2025,AIS    375,Special Topics in American Indian and Indigenous Studies,Covers special topics in American Indian and indigenous studies.,lecture,A,5,MW,12:30 PM - 2:20 PM,BRK,007,Sara L Gonzalez,1-5,SSc,10193,6,10,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20375/details,AIS375,3.6525641025641025,3.9,0.6186677910110167,46.15384615384615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,2.0,4.0,3.0,4.0,4.0,7.0,11.0,16.0,13.0,72.0,12:30,14:20,AIS,Sara L Gonzalez,Sara Gonzalez,2.4,2.6,https://www.ratemyprofessors.com/professor/2569255,Anthropology,Sara L Gonzalez,4.1,4.5,4.36,4.5,4.5,4.17,4.5,AIS375,AIS375ASpring2025
44,Seattle,Spring 2025,AIS    380,Indigenous Food Sovereignty,"Food sovereignty within an Indigenous framework of decolonization and cultural revitalization. Demonstrates its potential to strengthen tribal autonomy, health, and wellness in Indigenous communities. How colonialism undermined Indigenous relationships to homelands, plants, and animals that sustained and nourished communities, leading to health disparities and inability to access traditional, nutritious foods.",lecture,A,5,TTh,12:30 PM - 2:20 PM,SMI,309,Charlotte Cote,5,"SSc, DIV",10195,35,35,https://course-app-api.planning.sis.uw.edu/api/courses/AIS%20380/details,AIS380,3.680582524271845,4.0,0.9040425125783456,78.64077669902912,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,81.0,12:30,14:20,AIS,Charlotte Cote,Charlotte Cote,4.5,2.1,https://www.ratemyprofessors.com/professor/1257763,American Indian Studies,Charlotte Cote,4.63,4.25,4.8,4.63,4.25,4.25,4.25,AIS380,AIS380ASpring2025
45,Seattle,Spring 2025,ANTH   204,Reading Ethnography,Introduction to the descriptive and analytic literature of cultural anthropology. Extended examination of representative accounts of the lifeway of peoples from selected areas of the world with an emphasis on methods of observation and analysis.,lecture,A,5,TTh,9:30 AM - 11:20 AM,CMU,120,Radhika Govindrajan,5,SSc,10288,34,75,https://course-app-api.planning.sis.uw.edu/api/courses/ANTH%20204/details,ANTH204,3.8311557788944723,4.0,0.6063600692013622,76.38190954773869,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,6.0,20.0,152.0,09:30,11:20,ANTH,Radhika Govindrajan,Radhika Govindrajan,4.3,3.0,https://www.ratemyprofessors.com/professor/2065848,Anthropology,Radhika Govindrajan,4.75,4.6833333333,4.8633333333,4.8533333333,4.7833333333,4.8633333333,4.8133333333,ANTH204,ANTH204ASpring2025
46,Seattle,Summer 2025,ANTH   209,Anthropology through Visual Media,"Theories of culture and cultural variation, as seen and understood through visual media such as films, video, and photography.",lecture,A,5,TTh,10:50 AM - 1:00 PM,THO,119,Hope Reidun St John,5,"SSc, A&H",10104,0,40,https://course-app-api.planning.sis.uw.edu/api/courses/ANTH%20209/details,ANTH209,3.5399999999999996,4.0,1.063423992693081,68.23529411764706,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,58.0,10:50,13:00,ANTH,No Match,,,,,,,,,,,,,,ANTH209,ANTH209ASummer2025
47,Seattle,Spring 2025,ANTH   213,Anthropology and Sport,"Introduces theories, methods, and findings of sociocultural anthropology through a focus on sport. Considers sport as linked to identities, nationalism, gender, race, class, religion, and other issues. Explores cultural rituals of sport, potentials and obstacles to sport transcending social differences, and sport's role in education, youth development, and community building.",lecture,A,5,WF,11:30 AM - 1:20 PM,SAV,260,Holly Barker,5,"SSc, DIV",10292,128,119,https://course-app-api.planning.sis.uw.edu/api/courses/ANTH%20213/details,ANTH213,3.729202037351443,4.0,0.581575818672956,51.273344651952456,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,0.0,1.0,6.0,2.0,4.0,7.0,6.0,6.0,12.0,8.0,15.0,14.0,28.0,55.0,93.0,302.0,11:30,13:20,ANTH,Holly M Barker,Holly Barker,4.8,2.0,https://www.ratemyprofessors.com/professor/630889,Anthropology,Holly M Barker,4.93,4.83,5.0,4.93,5.0,4.93,4.83,ANTH213,ANTH213ASpring2025
48,Seattle,Spring 2025,ANTH   213,Anthropology and Sport,"Introduces theories, methods, and findings of sociocultural anthropology through a focus on sport. Considers sport as linked to identities, nationalism, gender, race, class, religion, and other issues. Explores cultural rituals of sport, potentials and obstacles to sport transcending social differences, and sport's role in education, youth development, and community building.",lecture,B,5,WF,11:30 AM - 1:20 PM,SAV,260,Holly Barker,5,"SSc, DIV",10293,5,21,https://course-app-api.planning.sis.uw.edu/api/courses/ANTH%20213/details,ANTH213,3.729202037351443,4.0,0.581575818672956,51.273344651952456,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,0.0,1.0,6.0,2.0,4.0,7.0,6.0,6.0,12.0,8.0,15.0,14.0,28.0,55.0,93.0,302.0,11:30,13:20,ANTH,Holly M Barker,Holly Barker,4.8,2.0,https://www.ratemyprofessors.com/professor/630889,Anthropology,Holly M Barker,4.93,4.83,5.0,4.93,5.0,4.93,4.83,ANTH213,ANTH213BSpring2025
49,Seattle,Spring 2025,ANTH   215,Introduction to Medical Anthropology and Global Health,"Explores influences of global processes on health of U.S. and other societies from a social-justice perspective. Emphasizes inter-relationships between cultural, environmental, social-economic, political, and medical systems that contribute to health status, outcomes, policies, and healthcare delivery. Focuses on health disparities within and between societies and communities around the world.",lecture,A,5,TTh,10:30 AM - 12:20 PM,PCAR,192,Jenna M Grant,5,"SSc, DIV",10294,59,225,https://course-app-api.planning.sis.uw.edu/api/courses/ANTH%20215/details,ANTH215,3.7189079291315714,4.0,0.7280088133803293,66.8602962532675,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,6.0,3.0,2.0,2.0,2.0,6.0,5.0,4.0,5.0,7.0,11.0,8.0,14.0,9.0,16.0,18.0,13.0,13.0,15.0,42.0,28.0,26.0,49.0,69.0,89.0,91.0,135.0,158.0,203.0,2302.0,10:30,12:20,ANTH,No Match,Jenna Grant,4.5,2.6,https://www.ratemyprofessors.com/professor/2077344,Anthropology,,,,,,,,,ANTH215,ANTH215ASpring2025
